date,time_UTC,latitude,longitude,flux t/h,uncertainty t/h,name,ISO3166-1-Alpha-3,ISO3166-1-Alpha-2,COUNTRY
2024-01-22,15:47:54,-35.326501332559815,-71.64952584789646,3067.0,616.0,Chile,CHL,CL,
2024-01-25,09:08:38,25.796659513339154,68.69868630014005,3991.0,660.0,Pakistan,PAK,PK,
2024-01-26,13:01:03,28.68458991622452,7.205180642905949,928.0,222.0,Algeria,DZA,DZ,
2024-01-27,19:59:04,31.850143369481245,-101.76023993025274,6687.0,343.0,United States of America,USA,US,
2024-01-27,19:59:04,31.570893621549143,-101.81717434487966,1718.0,390.0,United States of America,USA,US,
2024-01-27,19:59:04,31.39033019230377,-101.44194944086225,4304.0,676.0,United States of America,USA,US,
2024-01-27,19:59:04,32.36309533364376,-101.32753837908815,2629.0,414.0,United States of America,USA,US,
2024-01-27,19:59:04,32.277964827963515,-101.55093817743378,2528.0,403.0,United States of America,USA,US,
2024-01-28,19:11:03,28.039333217119424,-99.37495907364504,11086.0,680.0,United States of America,USA,US,
2024-01-28,19:11:03,27.870698903319692,-99.29199749804582,2375.0,541.0,United States of America,USA,US,
2024-01-28,19:11:03,28.188447160189927,-99.16999518098814,7857.0,440.0,United States of America,USA,US,
2024-01-29,04:22:45,11.48388990865207,104.87915121424656,5026.0,693.0,Cambodia,KHM,KH,
2024-01-29,09:07:15,30.25109966724516,50.77952820322787,2107.0,579.0,Iran,IRN,IR,
2024-01-29,09:07:15,30.27495789813644,50.79416848127479,1516.0,337.0,Iran,IRN,IR,
2024-01-29,09:07:15,30.502695556644117,50.44442850570943,3111.0,496.0,Iran,IRN,IR,
2024-01-29,09:07:15,30.520046997292315,50.4932294325325,1876.0,479.0,Iran,IRN,IR,
2024-01-29,15:05:16,-11.928083618457055,-77.12065197728319,2763.0,615.0,Peru,PER,PE,
2024-01-29,18:25:00,33.42207544570437,-87.23925303778732,5460.0,838.0,United States of America,USA,US,
2024-01-29,19:58:57,33.083180120544135,-112.28659984599008,1246.0,402.0,United States of America,USA,US,
2024-01-29,19:58:57,35.61486375762112,-109.12375755533468,3243.0,871.0,United States of America,USA,US,
2024-01-30,05:17:28,35.801933977109584,110.5850640249042,5178.0,735.0,China,CHN,CN,
2024-01-30,05:17:28,35.80410290719061,110.60133100051188,4071.0,612.0,China,CHN,CN,
2024-01-30,05:17:28,36.98508533630898,111.70206301663232,4577.0,561.0,China,CHN,CN,
2024-01-30,05:17:28,37.8944092727789,113.00558999532862,3481.0,907.0,China,CHN,CN,
2024-01-30,05:17:28,37.939414571960185,113.02185697093633,3055.0,850.0,China,CHN,CN,
2024-01-30,05:17:28,37.96001940772992,113.26965723269346,5229.0,773.0,China,CHN,CN,
2024-01-30,05:17:28,37.96815289553377,113.43720708145268,5005.0,651.0,China,CHN,CN,
2024-01-30,11:26:10,28.61138852598989,7.245848081925168,1154.0,277.0,Algeria,DZA,DZ,
2024-01-30,12:36:34,-36.69509621368694,-72.16735790474127,3685.0,636.0,Chile,CHL,CL,
2024-01-30,17:39:50,34.18933446186719,-80.27590301265501,2127.0,598.0,United States of America,USA,US,
2024-01-31,09:08:23,33.6161946879562,42.59235937987694,3894.0,560.0,Iraq,IRQ,IQ,
2024-01-31,18:24:47,31.86424141500787,-101.76620448797551,7456.0,1009.0,United States of America,USA,US,
2024-02-01,08:23:10,37.7686113280794,53.912547705269134,4120.0,627.0,Turkmenistan,TKM,TM,
2024-02-01,08:23:10,37.76210453783632,53.894111799580415,1360.0,403.0,Turkmenistan,TKM,TM,
2024-02-01,08:23:10,37.76318900287683,53.93098361095785,2260.0,479.0,Turkmenistan,TKM,TM,
2024-02-01,08:24:18,40.25962752613717,58.45157613233516,1359.0,271.0,Turkmenistan,TKM,TM,
2024-02-01,14:24:58,10.287724968966511,-66.90390683061271,3929.0,644.0,Venezuela,VEN,VE,
2024-02-02,16:51:56,33.42044874814361,-87.2815471743673,3789.0,640.0,United States of America,USA,US,
2024-02-02,16:51:56,33.42153321318413,-87.23979527030757,11957.0,685.0,United States of America,USA,US,
2024-02-02,16:51:56,33.43888465383233,-87.16442494999193,8761.0,813.0,United States of America,USA,US,
2024-02-03,09:51:38,28.550116251200965,7.102156464057237,2277.0,377.0,Algeria,DZA,DZ,
2024-02-03,09:51:38,28.60108610810506,7.255608267289788,3470.0,394.0,Algeria,DZA,DZ,
2024-02-03,09:51:38,28.634162291840703,7.532146852620536,2610.0,261.0,Algeria,DZA,DZ,
2024-02-03,09:51:38,28.654767127610445,7.365139236381575,1365.0,306.0,Algeria,DZA,DZ,
2024-02-05,05:16:01,38.62696540764527,79.04122939150994,2578.0,237.0,China,CHN,CN,
2024-02-05,05:16:01,38.74679879462192,80.0546619718691,2284.0,388.0,China,CHN,CN,
2024-02-12,21:45:46,32.57836164418548,-103.59895040644176,2556.0,344.0,United States of America,USA,US,
2024-02-12,21:45:46,32.42816323607446,-103.27469535932843,1361.0,406.0,United States of America,USA,US,
2024-02-12,21:45:46,32.382615704372924,-103.25680168616,1231.0,316.0,United States of America,USA,US,
2024-02-12,21:45:46,32.0138975905986,-102.51773876105057,4173.0,852.0,United States of America,USA,US,
2024-02-12,21:45:46,31.34478266060224,-101.79223164894752,5764.0,465.0,United States of America,USA,US,
2024-02-13,11:45:18,29.175852579576773,47.92738514667936,3552.0,546.0,Kuwait,KWT,KW,
2024-02-14,09:20:53,40.23848045784723,63.58326470404149,986.0,258.0,Uzbekistan,UZB,UZ,
2024-02-14,09:20:53,39.18926053115116,65.30376849081495,1686.0,335.0,Uzbekistan,UZB,UZ,
2024-02-14,10:56:22,31.628912501216607,51.1959627787848,7532.0,1391.0,Iran,IRN,IR,
2024-02-14,10:56:22,31.63379259389892,51.19867394138608,20030.0,3807.0,Iran,IRN,IR,
2024-02-14,10:56:22,30.210432228225955,53.27650895900848,21047.0,1616.0,Iran,IRN,IR,
2024-02-15,19:34:25,10.06540963566142,-64.8857173902186,2829.0,445.0,Venezuela,VEN,VE,
2024-02-15,19:34:25,9.372436474773783,-64.5229638341671,8882.0,622.0,Venezuela,VEN,VE,
2024-02-16,10:57:41,24.622183874463808,46.89334773055046,2869.0,466.0,Saudi Arabia,SAU,SA,
2024-02-17,05:26:44,37.889529180096645,109.92462481523144,4248.0,585.0,China,CHN,CN,
2024-02-17,05:26:44,36.51063188108471,110.59428197774804,5560.0,878.0,China,CHN,CN,
2024-02-17,05:26:44,35.611068129979394,112.529509842543,23057.0,724.0,China,CHN,CN,
2024-02-17,05:26:44,35.595343386891955,112.4861312409225,5265.0,643.0,China,CHN,CN,
2024-02-17,05:26:44,35.549253622670165,112.63090732383094,6366.0,775.0,China,CHN,CN,
2024-02-17,10:07:17,30.272246735535184,47.35532983780892,1173.0,325.0,Iraq,IRQ,IQ,
2024-02-18,12:26:51,29.623736641308582,6.961718241310841,2001.0,282.0,Algeria,DZA,DZ,
2024-02-23,16:10:50,35.848023741331374,-87.448012558086,9475.0,2271.0,United States of America,USA,US,
2024-02-24,06:09:41,27.967216291925315,69.81080519918582,8895.0,1229.0,Pakistan,PAK,PK,
2024-02-24,06:09:41,27.97968763989121,69.67199367400019,1833.0,366.0,Pakistan,PAK,PK,
2024-02-24,06:09:41,25.90239485478907,71.57251865749876,6139.0,298.0,India,IND,IN,
2024-02-24,09:14:58,29.04354784463421,20.7848518802064,1505.0,258.0,Libya,LBY,LY,
2024-02-24,16:58:01,32.51546267183579,-101.52274208638028,4163.0,498.0,United States of America,USA,US,
2024-02-25,02:13:02,38.40465007434015,110.08241447862608,7183.0,594.0,China,CHN,CN,
2024-02-25,02:13:02,38.410614632062966,109.55699116649768,2990.0,720.0,China,CHN,CN,
2024-02-25,02:13:02,38.06683921422043,109.77225747703946,12186.0,1307.0,China,CHN,CN,
2024-02-25,02:13:02,38.240895853222725,110.0027062981484,2491.0,468.0,China,CHN,CN,
2024-02-25,02:13:02,38.16606776542734,110.60729555823426,5356.0,644.0,China,CHN,CN,
2024-02-25,02:13:02,37.33916317203639,110.96516902160346,7138.0,627.0,China,CHN,CN,
2024-02-25,02:13:02,37.48448148746509,110.8491312622686,9017.0,749.0,China,CHN,CN,
2024-02-25,02:13:02,37.79897634921378,111.09422036142448,3054.0,562.0,China,CHN,CN,
2024-02-25,02:13:02,37.59780808419867,110.83123758910014,4043.0,654.0,China,CHN,CN,
2024-02-25,02:13:02,37.649862406143285,110.89576325901064,2444.0,611.0,China,CHN,CN,
2024-02-25,02:13:02,37.44760967608766,111.160914961416,4435.0,662.0,China,CHN,CN,
2024-02-25,02:13:02,37.41128009723048,111.17067514678062,2964.0,568.0,China,CHN,CN,
2024-02-25,02:13:02,36.97966301110641,111.70043631907107,6758.0,998.0,China,CHN,CN,
2024-02-25,02:13:02,36.83759809079925,112.28496297590746,3706.0,697.0,China,CHN,CN,
2024-02-25,02:13:02,36.78066367617232,112.24700669948952,3924.0,683.0,China,CHN,CN,
2024-02-25,02:13:02,36.70800451845797,112.58535979212948,6412.0,807.0,China,CHN,CN,
2024-02-25,02:13:02,36.35067328760903,111.98944625236774,2512.0,650.0,China,CHN,CN,
2024-02-25,02:13:02,36.32681505671775,112.8548493546969,6726.0,886.0,China,CHN,CN,
2024-02-25,02:13:02,36.38971402906749,112.8770808880274,5711.0,855.0,China,CHN,CN,
2024-02-25,02:13:02,36.41465672499928,112.93726869777586,5715.0,813.0,China,CHN,CN,
2024-02-25,02:13:02,36.36043347297364,112.92913520997202,5829.0,998.0,China,CHN,CN,
2024-02-25,02:13:02,36.2330088307134,112.94648665062024,9434.0,875.0,China,CHN,CN,
2024-02-25,02:13:02,36.25686706160467,112.92100172216816,5009.0,864.0,China,CHN,CN,
2024-02-25,02:13:02,36.0117779624488,112.83099112380562,4383.0,615.0,China,CHN,CN,
2024-02-25,04:11:08,-34.244747454648376,150.60399294990447,9837.0,999.0,Australia,AUS,AU,
2024-02-25,04:11:08,-34.182390714818894,150.72111517427984,7744.0,953.0,Australia,AUS,AU,
2024-02-25,16:09:27,37.24806810863332,-101.5070173432935,2860.0,339.0,United States of America,USA,US,
2024-02-25,16:09:27,37.07238477207025,-101.56883185060272,1739.0,341.0,United States of America,USA,US,
2024-02-26,07:40:44,30.447387839577974,30.788499646416145,2976.0,539.0,Egypt,EGY,EG,
2024-02-26,07:40:44,30.264113247731327,31.56443438290301,2378.0,436.0,Egypt,EGY,EG,
2024-02-26,07:40:44,28.100063259388165,33.31150756316902,1391.0,302.0,Egypt,EGY,EG,
2024-02-26,07:40:44,21.649122965898165,39.40186323068853,2864.0,481.0,Saudi Arabia,SAU,SA,
2024-02-26,09:13:16,31.780195374368127,5.999797750376039,1676.0,218.0,Algeria,DZA,DZ,
2024-02-26,09:13:16,31.83712978899505,5.947201195911171,853.0,205.0,Algeria,DZA,DZ,
2024-02-26,09:13:16,28.74694665605401,9.255904034515522,1144.0,290.0,Algeria,DZA,DZ,
2024-02-26,09:13:16,28.75291121377683,9.264037522319368,1979.0,254.0,Algeria,DZA,DZ,
2024-02-26,09:13:16,28.08433851630073,9.775362788921122,1387.0,324.0,Algeria,DZA,DZ,
2024-02-26,09:13:16,28.431909561785066,9.529731457244988,4418.0,965.0,Algeria,DZA,DZ,
2024-02-26,09:13:16,28.688927776386578,9.758011348272918,1006.0,260.0,Algeria,DZA,DZ,
2024-02-26,17:01:04,21.97229354797099,-102.2086662245044,1813.0,369.0,Mexico,MEX,MX,
2024-02-26,17:01:04,20.677442289598787,-100.49358476293352,1815.0,443.0,Mexico,MEX,MX,
2024-02-27,06:53:31,31.939611735323474,36.16202392215668,2530.0,502.0,Jordan,JOR,JO,
2024-02-27,18:06:46,-35.325959100039576,-71.65006808041673,2182.0,544.0,Chile,CHL,CL,
2024-02-28,03:02:50,26.792198420529846,94.6775885781428,2284.0,569.0,India,IND,IN,
2024-02-28,04:35:21,27.96830075696592,69.80755180406432,6267.0,768.0,Pakistan,PAK,PK,
2024-02-28,04:35:21,25.90239485478916,71.57251865749879,3881.0,532.0,India,IND,IN,
2024-03-02,16:32:57,-38.1938268996755,-68.11308535078446,3776.0,542.0,Argentina,ARG,AR,
2024-03-03,06:10:34,14.664625872475876,34.22950721996303,2090.0,359.0,Sudan,SDN,SD,
2024-03-05,12:33:25,-22.789543231712404,-43.75762723842917,10481.0,1123.0,Brazil,BRA,BR,
2024-03-19,19:12:59,-11.926999153416556,-77.12227867484397,3387.0,716.0,Peru,PER,PE,
2024-03-21,08:34:55,26.63603545469595,105.44686866295424,3183.0,929.0,China,CHN,CN,
2024-03-22,21:45:09,28.180313672386124,-99.15427043790072,2008.0,494.0,United States of America,USA,US,
2024-03-26,10:56:14,35.45327846658472,51.339112164132445,2684.0,522.0,Iran,IRN,IR,
2024-03-26,10:56:14,37.909049550825806,53.90061858982352,4517.0,492.0,Turkmenistan,TKM,TM,
2024-03-26,10:56:14,37.92965438659555,53.92122342559326,2338.0,536.0,Turkmenistan,TKM,TM,
2024-03-26,20:10:23,27.977518709810248,-99.51322836631029,7503.0,912.0,United States of America,USA,US,
2024-03-27,07:05:05,39.355183682349576,110.39257148021294,1720.0,372.0,China,CHN,CN,
2024-03-27,10:07:08,30.16976478920671,50.4091833918928,3475.0,559.0,Iran,IRN,IR,
2024-03-27,10:07:08,30.2879714786226,50.80121750403815,2463.0,412.0,Iran,IRN,IR,
2024-03-27,10:07:08,30.31020301195311,50.68626420974381,9256.0,694.0,Iran,IRN,IR,
2024-03-27,13:13:34,31.77802644428712,6.003593378017849,2336.0,642.0,Algeria,DZA,DZ,
2024-03-28,06:17:14,37.87217773944838,113.42582019852652,4085.0,465.0,China,CHN,CN,
2024-03-28,06:17:14,37.84181271831402,113.46269200990396,5631.0,931.0,China,CHN,CN,
2024-03-28,06:17:14,37.90145829554222,113.07933361808271,2164.0,432.0,China,CHN,CN,
2024-03-28,06:17:14,37.9502592223653,113.22627863107218,3141.0,585.0,China,CHN,CN,
2024-03-28,06:17:14,37.96001940772991,113.27399509285476,2543.0,397.0,China,CHN,CN,
2024-03-28,06:17:14,37.9676106630135,113.43774931397216,4186.0,446.0,China,CHN,CN,
2024-03-28,10:53:28,31.330684615075626,34.74300141664583,1493.0,307.0,Israel,ISR,IL,
2024-03-28,10:54:36,34.680597125219386,38.62267509908015,5581.0,395.0,Syria,SYR,SY,
2024-03-28,12:25:08,28.638500152002784,7.614566195699504,1264.0,270.0,Algeria,DZA,DZ,
2024-03-28,20:10:48,31.96835005889705,-106.39578574592484,4633.0,334.0,United States of America,USA,US,
2024-03-29,19:24:29,40.94229826913997,-87.34119275159546,2059.0,381.0,United States of America,USA,US,
2024-03-31,11:37:53,31.78507546705041,6.216148525958329,898.0,236.0,Algeria,DZA,DZ,
2024-03-31,11:37:53,31.794835652415028,6.219401921079867,798.0,195.0,Algeria,DZA,DZ,
2024-03-31,11:37:53,31.82140504590759,6.118004439791926,1634.0,242.0,Algeria,DZA,DZ,
2024-03-31,11:37:53,31.778568676807332,5.996002122734244,2477.0,235.0,Algeria,DZA,DZ,
2024-03-31,11:37:53,31.68259352072196,5.990037565011424,2594.0,264.0,Algeria,DZA,DZ,
2024-04-01,09:18:51,34.68222382278019,38.62484402916117,4877.0,361.0,Syria,SYR,SY,
2024-04-01,09:18:51,35.35404991537783,40.39360651023743,3150.0,332.0,Syria,SYR,SY,
2024-04-01,09:18:51,35.3518809852968,40.37517060454872,4006.0,608.0,Syria,SYR,SY,
2024-04-01,09:18:51,35.368147960904494,40.41854920616922,1464.0,314.0,Syria,SYR,SY,
2024-04-01,09:18:51,36.13703367462802,41.0887486012061,12964.0,387.0,Syria,SYR,SY,
2024-04-03,07:46:26,39.5563519473647,57.75534957632606,2024.0,254.0,Turkmenistan,TKM,TM,
2024-04-03,16:58:15,25.86714974097244,-100.30434561336448,4370.0,685.0,Mexico,MEX,MX,
2024-04-04,06:53:36,24.611881456578946,46.8906365679492,2111.0,403.0,Saudi Arabia,SAU,SA,
2024-04-04,06:57:51,36.239515620956496,59.99151648986325,2239.0,497.0,Iran,IRN,IR,
2024-04-04,08:28:37,30.745615725718963,29.4231581604106,4730.0,329.0,Egypt,EGY,EG,
2024-04-04,16:08:51,19.647200501111687,-99.29091303300548,1862.0,509.0,Mexico,MEX,MX,
2024-04-05,07:41:39,31.927682619877874,36.1891355481695,3471.0,382.0,Jordan,JOR,JO,
2024-04-05,17:01:29,38.30271036053194,-96.13240860251196,14102.0,562.0,United States of America,USA,US,
2024-04-06,05:18:31,23.59953334126029,57.84752910476955,2290.0,524.0,Oman,OMN,OM,
2024-04-07,15:27:44,40.80402897647456,-80.07202358503858,2915.0,475.0,United States of America,USA,US,
2024-04-08,05:22:06,37.90200052806254,63.24003151871919,958.0,262.0,Turkmenistan,TKM,TM,
2024-04-08,05:22:06,37.8900714126169,63.22051114798997,1336.0,300.0,Turkmenistan,TKM,TM,
2024-04-08,05:22:06,39.91747880585545,65.90239319317796,4205.0,374.0,Uzbekistan,UZB,UZ,
2024-04-09,07:44:35,46.7387639106805,39.73262506804492,21836.0,1660.0,Russia,RUS,RU,
2024-04-13,07:53:28,44.03573479720256,87.86389472860131,3988.0,521.0,China,CHN,CN,
2024-04-14,14:54:36,33.453524931879265,-7.532157025141855,2192.0,436.0,Morocco,MAR,MA,
2024-04-15,06:21:05,37.46821451185742,110.8339487517018,3956.0,566.0,China,CHN,CN,
2024-04-15,06:21:05,37.4833970224246,110.85238465739052,3344.0,589.0,China,CHN,CN,
2024-04-15,06:21:05,36.980205243626685,111.70477417923352,5748.0,576.0,China,CHN,CN,
2024-04-15,06:21:05,36.70583558837696,112.58210639700832,5331.0,782.0,China,CHN,CN,
2024-04-15,06:21:05,36.413572259958784,112.938895395337,4422.0,606.0,China,CHN,CN,
2024-04-15,06:21:05,36.36097570549392,112.86406730754165,4614.0,618.0,China,CHN,CN,
2024-04-15,06:21:05,36.36314463557494,112.94323325549908,3031.0,583.0,China,CHN,CN,
2024-04-15,06:21:05,36.23083990063239,112.9475711156611,5530.0,774.0,China,CHN,CN,
2024-04-15,06:21:05,36.16685646324214,112.9849851595588,3051.0,581.0,China,CHN,CN,
2024-04-15,06:21:05,36.01123572992856,112.83153335632625,11686.0,1120.0,China,CHN,CN,
2024-04-15,09:25:56,39.66425621889566,60.1682842914669,1263.0,221.0,Turkmenistan,TKM,TM,
2024-04-15,09:25:56,39.68811444978694,60.20895173048612,1040.0,200.0,Turkmenistan,TKM,TM,
2024-04-15,09:25:56,39.66967854409823,60.20624056788484,2230.0,338.0,Turkmenistan,TKM,TM,
2024-04-15,09:25:56,39.66100282377412,60.22033861341151,1705.0,201.0,Turkmenistan,TKM,TM,
2024-04-16,07:06:36,37.30066466309825,94.3061593017672,3646.0,465.0,China,CHN,CN,
2024-04-16,13:16:51,39.36873949535598,-3.257738067960906,7079.0,1826.0,Spain,ESP,ES,
2024-04-16,13:16:51,39.37958414576111,-3.272920578528084,3653.0,920.0,Spain,ESP,ES,
2024-04-16,13:20:03,31.757963841037636,6.226450943843211,643.0,158.0,Algeria,DZA,DZ,
2024-04-17,10:59:31,31.93581610768169,36.18479768800744,5074.0,497.0,Jordan,JOR,JO,
2024-04-18,08:40:09,28.92154552757657,69.11566310821718,2252.0,718.0,Pakistan,PAK,PK,
2024-04-18,11:45:39,29.183443834860352,21.53475945572093,1642.0,310.0,Libya,LBY,LY,
2024-04-19,09:24:11,31.30682638418434,48.77760573844131,1674.0,384.0,Iran,IRN,IR,
2024-04-19,09:24:11,31.306284151664084,49.1257190164459,2545.0,276.0,Iran,IRN,IR,
2024-04-19,09:24:11,31.133311977702306,49.33014067658255,3170.0,293.0,Iran,IRN,IR,
2024-04-19,09:24:11,30.942446130572065,49.88592900984533,3229.0,691.0,Iran,IRN,IR,
2024-04-19,09:24:11,30.762424933846948,49.98678425861301,4011.0,631.0,Iran,IRN,IR,
2024-04-19,09:24:11,30.30261175666955,50.10444871550864,2419.0,451.0,Iran,IRN,IR,
2024-04-19,09:24:11,28.046924472403063,53.20330756877378,10281.0,1179.0,Iran,IRN,IR,
2024-04-19,09:24:11,27.533430275720285,53.296571562257874,3028.0,305.0,Iran,IRN,IR,
2024-04-19,09:24:11,25.272320666251236,55.445981272554114,1694.0,314.0,United Arab Emirates,ARE,AE,
2024-04-20,08:35:01,35.42074451536938,50.97635860808096,2607.0,472.0,Iran,IRN,IR,
2024-04-20,10:14:48,15.581541064229375,46.02957132578207,3695.0,389.0,Yemen,YEM,YE,
2024-04-21,07:46:07,37.77023802564019,53.9147166353502,7884.0,792.0,Turkmenistan,TKM,TM,
2024-04-21,07:46:07,37.73716184190455,53.92881468087687,6104.0,566.0,Turkmenistan,TKM,TM,
2024-04-21,07:46:07,37.71601477361455,53.92501905323508,5314.0,637.0,Turkmenistan,TKM,TM,
2024-04-21,07:46:07,37.57882994598969,54.00526946623302,3476.0,447.0,Turkmenistan,TKM,TM,
2024-04-21,18:42:22,19.56695008811371,-92.23809464203067,4290.0,377.0,,,,
2024-04-22,06:58:49,36.571361923353386,61.455002062035206,3957.0,487.0,Turkmenistan,TKM,TM,
2024-04-22,06:58:49,36.472675604666726,61.45771322463649,1911.0,326.0,Turkmenistan,TKM,TM,
2024-04-22,16:13:39,40.93633371141715,-87.32817917110934,1214.0,281.0,United States of America,USA,US,
2024-04-22,17:50:14,29.952329548583855,-95.23501378148768,3592.0,711.0,United States of America,USA,US,
2024-04-23,03:04:34,37.89440927277892,113.00830115792968,2821.0,471.0,China,CHN,CN,
2024-04-23,03:04:34,37.93778787439943,113.0229414359766,4463.0,430.0,China,CHN,CN,
2024-04-23,03:04:34,37.87814229717123,113.06089771239454,2060.0,425.0,China,CHN,CN,
2024-04-23,03:04:34,37.90037383050174,113.07662245548195,3224.0,471.0,China,CHN,CN,
2024-04-23,03:04:34,37.94971698984507,113.22627863107272,7010.0,720.0,China,CHN,CN,
2024-04-23,03:04:34,37.958934942689424,113.2701994652135,4450.0,628.0,China,CHN,CN,
2024-04-23,03:04:34,37.96706843049327,113.43720708145246,4678.0,514.0,China,CHN,CN,
2024-04-23,03:04:34,37.72252156385765,113.61993944077884,2224.0,604.0,China,CHN,CN,
2024-04-23,06:09:22,38.73486967917627,64.61621765512987,2432.0,308.0,Turkmenistan,TKM,TM,
2024-04-23,06:09:22,38.78746623364114,64.62055551529193,2033.0,337.0,Uzbekistan,UZB,UZ,
2024-04-23,06:09:22,38.49791406782424,65.1898996615611,5268.0,331.0,Uzbekistan,UZB,UZ,
2024-04-23,06:09:22,38.48002039465578,65.2706923070793,2180.0,281.0,Uzbekistan,UZB,UZ,
2024-04-23,07:43:37,30.06348721523646,51.54353382426912,5966.0,938.0,Iran,IRN,IR,
2024-04-24,06:55:51,35.45490516414552,51.33260537388931,2387.0,565.0,Iran,IRN,IR,
2024-04-25,06:06:38,38.10208432803706,54.01882527923936,4084.0,553.0,Turkmenistan,TKM,TM,
2024-04-26,02:13:36,36.56593959815082,109.82756519410526,13312.0,1110.0,China,CHN,CN,
2024-04-26,02:13:36,36.51822313636826,110.54981891108672,7862.0,886.0,China,CHN,CN,
2024-04-26,02:13:36,35.804645139710885,110.60187323303134,4924.0,640.0,China,CHN,CN,
2024-04-26,02:13:36,35.75909760800935,111.76279305890024,7192.0,876.0,China,CHN,CN,
2024-04-26,06:54:31,30.355208311134422,46.84129340860592,1251.0,302.0,Iraq,IRQ,IQ,
2024-04-26,06:54:31,29.187781695022466,47.9002735206666,1303.0,312.0,Kuwait,KWT,KW,
2024-04-26,06:54:31,29.04788570479632,48.03583165073069,1631.0,456.0,Kuwait,KWT,KW,
2024-04-27,07:39:06,30.745073493198685,29.422615927890373,1798.0,268.0,Egypt,EGY,EG,
2024-04-27,17:00:01,19.69817035801581,-101.34488981973666,2590.0,544.0,Mexico,MEX,MX,
2024-04-28,16:12:24,18.01182722001841,-94.56318768889,8063.0,1238.0,Mexico,MEX,MX,
2024-04-29,04:33:10,22.97759264052631,72.57293765737175,2510.0,668.0,India,IND,IN,
2024-05-01,15:30:55,-11.81529925424379,-77.06480202769684,2676.0,476.0,Peru,PER,PE,
2024-05-01,15:30:55,-11.92862585097737,-77.120109744763,3074.0,515.0,Peru,PER,PE,
2024-05-01,15:30:55,-12.233902759881705,-76.77145423423815,4840.0,727.0,Peru,PER,PE,
2024-05-17,17:06:55,-23.63759489339334,-46.41890444784743,3332.0,689.0,Brazil,BRA,BR,
2024-05-22,13:20:49,29.55161971611442,28.538234687352187,1920.0,234.0,Egypt,EGY,EG,
2024-05-23,07:55:52,35.5937166893311,112.4839623108412,2100.0,445.0,China,CHN,CN,
2024-05-23,07:55:52,35.61052589745905,112.52950984254272,5387.0,552.0,China,CHN,CN,
2024-05-23,07:55:52,35.5465424600688,112.63144955635092,4419.0,801.0,China,CHN,CN,
2024-05-23,07:55:52,36.012862427489274,112.83099112380526,7184.0,1033.0,China,CHN,CN,
2024-05-23,07:55:52,36.13920260470901,112.92045948964756,2654.0,731.0,China,CHN,CN,
2024-05-23,07:55:52,36.17119432340414,112.98281622947704,5007.0,935.0,China,CHN,CN,
2024-05-24,11:46:12,39.47339037176548,53.53298494108968,1311.0,217.0,Turkmenistan,TKM,TM,
2024-05-24,11:46:12,39.36331717015343,53.7737361800835,1666.0,435.0,Turkmenistan,TKM,TM,
2024-05-24,11:46:12,39.45983455875906,53.6284178646548,1957.0,372.0,Turkmenistan,TKM,TM,
2024-05-26,11:46:27,45.34359963606091,55.190047522993176,1748.0,390.0,Kazakhstan,KAZ,KZ,
2024-05-30,13:18:29,51.772850628740585,36.87831308141541,12849.0,1439.0,Russia,RUS,RU,
2024-06-06,15:10:05,19.655333988915487,-99.28115284764056,3996.0,657.0,Mexico,MEX,MX,
2024-06-06,15:10:05,19.58484376128216,-99.21066262000724,3416.0,623.0,Mexico,MEX,MX,
2024-06-06,15:10:05,19.757273702723687,-99.23940094358082,2464.0,599.0,Mexico,MEX,MX,
2024-06-06,15:10:05,19.80282123442522,-99.0122055175934,2826.0,613.0,Mexico,MEX,MX,
2024-06-08,04:17:40,23.338719499016975,58.45645622501749,3240.0,702.0,Oman,OMN,OM,
2024-06-08,04:17:40,25.78473039789345,60.9181918669814,5071.0,568.0,Iran,IRN,IR,
2024-06-08,12:26:34,39.47339037176548,53.53027377848838,4087.0,590.0,Turkmenistan,TKM,TM,
2024-06-08,12:26:34,39.50592432298087,53.59805284352043,9401.0,1302.0,Turkmenistan,TKM,TM,
2024-06-09,05:02:26,21.638820548013303,39.39698313800616,4290.0,755.0,Saudi Arabia,SAU,SA,
2024-06-09,05:05:31,30.227241436353868,47.46865643454246,2693.0,290.0,Iraq,IRQ,IQ,
2024-06-09,05:05:31,30.28797147862258,47.740314927190894,1841.0,354.0,Iraq,IRQ,IQ,
2024-06-09,05:05:31,31.30628415166404,49.1159588310813,5119.0,388.0,Iran,IRN,IR,
2024-06-09,05:05:31,32.06432521498244,49.09698069287233,4092.0,489.0,Iran,IRN,IR,
2024-06-09,14:22:06,29.091264306416765,-95.36135395870735,4185.0,710.0,United States of America,USA,US,
2024-06-10,01:14:26,35.881099925067055,108.17863610000629,4977.0,593.0,China,CHN,CN,
2024-06-10,04:16:28,26.244001342550582,49.81652324725255,1944.0,376.0,Saudi Arabia,SAU,SA,
2024-06-10,04:16:28,28.633620059320396,52.0640770437152,7218.0,497.0,Iran,IRN,IR,
2024-06-10,04:16:28,29.42744846897571,52.70228472005694,4847.0,617.0,Iran,IRN,IR,
2024-06-10,04:16:28,29.743570028285177,53.25102403055638,3946.0,526.0,Iran,IRN,IR,
2024-06-12,10:53:08,27.96938522200637,69.81080519918581,5812.0,733.0,Pakistan,PAK,PK,
2024-06-12,13:58:23,29.14223416332095,21.450171182560947,3069.0,334.0,Libya,LBY,LY,
